# `gene_id` is the hg19 Ensembl gene identifier.
# `gene_symbol` is the gene symbol.
# `seqname` is the gene's chromosome or scaffold name.
# `afe_annotation_status` indicates whether the line's AFE overlaps an annotated FE.
# `*_start` and `*_end` fields define the feature's 0-based, half-open interval.
# `strand` is the occupied strand; i.e., "+" or "-" for forward or reverse.
gene_id	gene_symbol	seqname	gene_start	gene_end	strand	afe_start	afe_end	afe_annotation_status	se_start	se_end
ENSG00000163346.12	PBXIP1	1	154916551	154928599	-	154928544	154928599	annotated	154926146	154926233
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154938018	154938257
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154938421	154938553
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154938421	154938556
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154938794	154938993
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154940146	154940273
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154942507	154943223	annotated	154940679	154940733
ENSG00000160691.14	SHC1	1	154934773	154946871	-	154946723	154946871	annotated	154942507	154942675
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155107819	155108168	annotated	155108774	155108872
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155107819	155108168	annotated	155109303	155109427
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155107819	155108168	annotated	155110036	155110198
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155107819	155108168	annotated	155110054	155110198
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155108303	155108467	annotated	155108774	155108872
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155108303	155108467	annotated	155109303	155109427
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155108303	155108467	annotated	155110036	155110198
ENSG00000169241.13	SLC50A1	1	155107819	155111329	+	155108303	155108467	annotated	155110054	155110198
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155160638	155161092	annotated	155159930	155160020
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155160638	155161092	annotated	155159930	155160052
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155160638	155161092	annotated	155160197	155160334
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155160638	155161092	annotated	155160483	155160530
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155160638	155161092	annotated	155160483	155160539
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155159930	155160020
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155159930	155160052
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155160197	155160334
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155160483	155160530
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155160483	155160539
ENSG00000185499.12	MUC1	1	155158299	155162707	-	155162576	155162707	annotated	155160638	155160707
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155171747	155172045	annotated	155170241	155170401
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155171747	155172045	annotated	155170884	155170995
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155177588	155177708	annotated	155173013	155173096
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155177588	155177708	annotated	155173303	155173330
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155177588	155177708	annotated	155174850	155175107
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155177588	155177708	annotated	155175983	155176197
ENSG00000169231.9	THBS3	1	155165378	155178842	-	155177588	155177708	annotated	155175990	155176197
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155220885	155220955	unannotated	155220066	155220612
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155220885	155220955	unannotated	155220066	155220720
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155220066	155220612
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155220066	155220720
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155221523	155221696
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155221523	155221699
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155223874	155223985
ENSG00000160767.16	FAM189B	1	155216995	155225274	-	155224443	155225274	annotated	155224190	155224247
ENSG00000160753.11	RUSC1	1	155290686	155300905	+	155290686	155290782	annotated	155295357	155295463
ENSG00000160753.11	RUSC1	1	155290686	155300905	+	155290686	155290782	annotated	155295391	155295463
ENSG00000160753.11	RUSC1	1	155290686	155300905	+	155293727	155294734	annotated	155295357	155295463
ENSG00000160753.11	RUSC1	1	155290686	155300905	+	155293727	155294734	annotated	155295391	155295463
ENSG00000160753.11	RUSC1	1	155290686	155300905	+	155293727	155294734	annotated	155297940	155298066
ENSG00000116580.14	GON4L	1	155719507	155829191	-	155740857	155741008	annotated	155734790	155736500
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155989803	155989962	annotated	155987922	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155989803	155989962	annotated	155988042	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155989803	155989962	annotated	155988060	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155990214	155990750	annotated	155987922	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155990214	155990750	annotated	155988042	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155990214	155990750	annotated	155988060	155988159
ENSG00000163479.9	SSR2	1	155978838	155990750	-	155990214	155990750	annotated	155989803	155989958
ENSG00000160803.7	UBQLN4	1	156005091	156023585	-	156013788	156014014	unannotated	156011943	156012027
ENSG00000163472.14	TMEM79	1	156252725	156262976	+	156252725	156252856	annotated	156254974	156256264
ENSG00000163472.14	TMEM79	1	156252725	156262976	+	156252725	156252856	annotated	156255315	156255774
ENSG00000163472.14	TMEM79	1	156252725	156262976	+	156254069	156254197	annotated	156254974	156256264
ENSG00000163472.14	TMEM79	1	156252725	156262976	+	156254069	156254197	annotated	156255315	156255774
ENSG00000198715.7	C1orf85	1	156259879	156265463	-	156264155	156264807	annotated	156263110	156263367
ENSG00000198715.7	C1orf85	1	156259879	156265463	-	156265316	156265463	annotated	156263110	156263367
ENSG00000143297.14	FCRL5	1	157483166	157522310	-	157497406	157498459	annotated	157494068	157494347
ENSG00000158710.10	TAGLN2	1	159887896	159895522	-	159894283	159894341	annotated	159889450	159889625
ENSG00000158764.6	ITLN2	1	160914814	160924589	-	160920342	160920802	annotated	160917718	160917822
ENSG00000158764.6	ITLN2	1	160914814	160924589	-	160920832	160921264	annotated	160917718	160917822
ENSG00000158796.12	DEDD	1	161090763	161102478	-	161102340	161102478	annotated	161100604	161100637
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161145597	161147210	annotated	161144782	161145018
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161144782	161145018
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161145597	161145683
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161145597	161145864
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161145597	161145885
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161146223	161146369
ENSG00000158850.10	B4GALT3	1	161141099	161147287	-	161147212	161147287	annotated	161146223	161146896
ENSG00000158869.6	FCER1G	1	161185023	161190489	+	161185023	161185160	annotated	161188030	161188066
ENSG00000116161.13	CACYBP	1	174968299	174980851	+	174968868	174969331	annotated	174973749	174973950
ENSG00000116161.13	CACYBP	1	174968299	174980851	+	174968868	174969331	annotated	174973749	174973969
ENSG00000116161.13	CACYBP	1	174968299	174980851	+	174969348	174969735	annotated	174973749	174973950
ENSG00000116161.13	CACYBP	1	174968299	174980851	+	174969348	174969735	annotated	174973749	174973969
ENSG00000135821.12	GLUL	1	182350838	182361341	-	182357706	182359439	annotated	182356265	182356427
ENSG00000135821.12	GLUL	1	182350838	182361341	-	182359631	182361341	annotated	182356265	182356427
ENSG00000135829.12	DHX9	1	182808503	182856886	+	182808503	182808591	annotated	182811679	182811812
ENSG00000135829.12	DHX9	1	182808503	182856886	+	182846048	182846182	annotated	182849631	182849743
ENSG00000116690.7	PRG4	1	186265404	186283694	+	186275449	186278272	unannotated	186280165	186280302
ENSG00000081237.14	PTPRC	1	198607800	198726545	+	198700745	198700855	unannotated	198703324	198703361
ENSG00000116857.12	TMEM9	1	201103899	201140702	-	201123572	201123629	annotated	201122985	201123087
ENSG00000118194.14	TNNT2	1	201328135	201346890	-	201341154	201341283	unannotated	201336898	201336931
ENSG00000118194.14	TNNT2	1	201328135	201346890	-	201341154	201341283	unannotated	201336898	201336934
ENSG00000118194.14	TNNT2	1	201328135	201346890	-	201346750	201346890	annotated	201342341	201342396
ENSG00000118194.14	TNNT2	1	201328135	201346890	-	201346750	201346890	annotated	201342341	201342529
ENSG00000159166.9	LAD1	1	201342371	201368736	-	201355462	201356306	unannotated	201352201	201352339
ENSG00000159166.9	LAD1	1	201342371	201368736	-	201355462	201356306	unannotated	201352444	201352517
ENSG00000159166.9	LAD1	1	201342371	201368736	-	201355462	201356306	unannotated	201354828	201354933
ENSG00000134369.11	NAV1	1	201592410	201796102	+	201777080	201777277	unannotated	201781592	201781789
ENSG00000134375.6	TIMM17A	1	201924618	201939789	+	201924618	201924680	annotated	201926408	201926508
ENSG00000058673.11	ZC3H11A	1	203764781	203823252	+	203798907	203799024	unannotated	203799250	203799331
ENSG00000058673.11	ZC3H11A	1	203764781	203823252	+	203798907	203799024	unannotated	203800788	203800899
ENSG00000143845.10	ETNK2	1	204100189	204121307	-	204110152	204110415	annotated	204106231	204106377
ENSG00000133056.9	PIK3C2B	1	204391755	204463852	-	204401327	204401529	annotated	204400796	204400921
ENSG00000196352.9	CD55	1	207494852	207534311	+	207494852	207495210	annotated	207497903	207498095
ENSG00000196352.9	CD55	1	207494852	207534311	+	207494852	207495210	annotated	207498966	207499066
ENSG00000196352.9	CD55	1	207494852	207534311	+	207495726	207495912	unannotated	207497903	207498095
ENSG00000196352.9	CD55	1	207494852	207534311	+	207495726	207495912	unannotated	207498966	207499066
ENSG00000117335.14	CD46	1	207925401	207968858	+	207925401	207925654	annotated	207930358	207930547
ENSG00000117335.14	CD46	1	207925401	207968858	+	207958415	207958451	unannotated	207958963	207959027
ENSG00000117691.5	NENF	1	212606228	212619714	+	212615887	212615967	unannotated	212617680	212617784
ENSG00000196187.7	TMEM63A	1	226033236	226070069	-	226051646	226054110	annotated	226050470	226050551
ENSG00000143793.8	C1orf35	1	228288426	228293112	-	228290834	228293112	annotated	228290343	228290389
ENSG00000168118.7	RAB4A	1	229406821	229441641	+	229422231	229422313	annotated	229424475	229424590
ENSG00000135744.7	AGT	1	230838268	230850043	-	230845740	230846599	unannotated	230841678	230841946
ENSG00000116977.14	LGALS8	1	236681299	236716281	+	236705630	236706948	annotated	236708049	236708215
ENSG00000035115.17	SH3YL1	2	217729	266398	-	263983	264065	annotated	263563	263762
ENSG00000189292.11	FAM150B	2	279557	288851	-	287582	287892	annotated	283110	283175
ENSG00000189292.11	FAM150B	2	279557	288851	-	287582	287892	annotated	286122	286203
ENSG00000189292.11	FAM150B	2	279557	288851	-	288552	288851	annotated	286122	286203
ENSG00000119185.8	ITGB1BP1	2	9543603	9563676	-	9562607	9563379	annotated	9558754	9558861
ENSG00000119185.8	ITGB1BP1	2	9543603	9563676	-	9563406	9563469	annotated	9558754	9558861
ENSG00000119185.8	ITGB1BP1	2	9543603	9563676	-	9563501	9563676	annotated	9558754	9558861
ENSG00000143882.5	ATP6V1C2	2	10861774	10925236	+	10861774	10861857	annotated	10866627	10866695
ENSG00000143882.5	ATP6V1C2	2	10861774	10925236	+	10918613	10918795	annotated	10922368	10922501
ENSG00000162976.8	PQLC3	2	11295323	11319000	+	11300415	11300674	annotated	11300750	11300874
ENSG00000115884.6	SDC1	2	20400557	20425194	-	20425022	20425194	annotated	20424562	20424847
ENSG00000138080.9	EMILIN1	2	27301434	27309271	+	27301434	27302103	annotated	27304950	27306879
ENSG00000138080.9	EMILIN1	2	27301434	27309271	+	27304950	27306894	annotated	27308027	27308165
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27427658	27427949	annotated	27424217	27424321
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27427658	27427949	annotated	27424855	27424942
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27427658	27427949	annotated	27425680	27425748
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27427658	27427949	annotated	27425680	27426213
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27427658	27427949	annotated	27426100	27426213
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27430125	27430658	unannotated	27425680	27425748
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27430125	27430658	unannotated	27425680	27426213
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27430125	27430658	unannotated	27426100	27426213
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27430125	27430658	unannotated	27427658	27427799
ENSG00000138074.10	SLC5A6	2	27422454	27435826	-	27430125	27430658	unannotated	27429350	27429402
ENSG00000084774.9	CAD	2	27440257	27466811	+	27463778	27463823	unannotated	27463925	27464095
ENSG00000115204.10	MPV17	2	27532359	27548547	-	27535546	27535853	annotated	27534766	27534819
ENSG00000115204.10	MPV17	2	27532359	27548547	-	27535546	27535853	annotated	27535081	27535114
ENSG00000115204.10	MPV17	2	27532359	27548547	-	27535546	27535853	annotated	27535081	27535456
ENSG00000115204.10	MPV17	2	27532359	27548547	-	27535546	27535853	annotated	27535360	27535456
ENSG00000115204.10	MPV17	2	27532359	27548547	-	27545918	27545969	annotated	27545314	27545389
ENSG00000115211.11	EIF2B4	2	27587218	27593353	-	27592280	27593353	annotated	27590612	27590689
ENSG00000115211.11	EIF2B4	2	27587218	27593353	-	27592280	27593353	annotated	27591238	27591330
ENSG00000115211.11	EIF2B4	2	27587218	27593353	-	27592280	27593353	annotated	27591520	27591600
ENSG00000115241.9	PPM1G	2	27604060	27632554	-	27607539	27610025	unannotated	27605342	27605472
ENSG00000115241.9	PPM1G	2	27604060	27632554	-	27607539	27610025	unannotated	27606232	27606467
ENSG00000157992.8	KRTCAP3	2	27665232	27669348	+	27665232	27665307	annotated	27665445	27665630
ENSG00000157992.8	KRTCAP3	2	27665232	27669348	+	27665232	27665307	annotated	27665940	27666147
ENSG00000157992.8	KRTCAP3	2	27665232	27669348	+	27665232	27665307	annotated	27666815	27666928
ENSG00000157992.8	KRTCAP3	2	27665232	27669348	+	27665312	27665768	annotated	27665940	27666147
ENSG00000157992.8	KRTCAP3	2	27665232	27669348	+	27665312	27665768	annotated	27666815	27666928
ENSG00000243147.3	MRPL33	2	27994583	28210954	+	27994583	27994666	annotated	27995540	27995559
ENSG00000243147.3	MRPL33	2	27994583	28210954	+	27994841	27995252	annotated	27995540	27995559
ENSG00000171055.10	FEZ2	2	36778569	36873230	-	36811172	36811201	annotated	36810495	36810612
ENSG00000171055.10	FEZ2	2	36778569	36873230	-	36821556	36821709	annotated	36818045	36818154
ENSG00000218739.5	AC007390.5	2	37423630	37443336	+	37423630	37423663	annotated	37428190	37428235
ENSG00000218739.5	AC007390.5	2	37423630	37443336	+	37423665	37423812	annotated	37428190	37428235
ENSG00000003509.11	NDUFAF7	2	37458773	37480546	+	37458773	37458903	annotated	37459248	37459409
ENSG00000003509.11	NDUFAF7	2	37458773	37480546	+	37458773	37458903	annotated	37463238	37463319
ENSG00000003509.11	NDUFAF7	2	37458773	37480546	+	37458909	37459132	annotated	37459248	37459409
ENSG00000003509.11	NDUFAF7	2	37458773	37480546	+	37458909	37459132	annotated	37463238	37463319
ENSG00000115464.10	USP34	2	61414597	61697904	-	61448636	61448980	annotated	61447444	61447592
ENSG00000075292.14	ZNF638	2	71503690	71662199	+	71645351	71645769	annotated	71649943	71651168
ENSG00000144034.10	TPRKB	2	73956230	73964527	-	73961555	73961718	unannotated	73957686	73957863
ENSG00000144034.10	TPRKB	2	73956230	73964527	-	73961555	73961718	unannotated	73959289	73959412
ENSG00000144034.10	TPRKB	2	73956230	73964527	-	73964428	73964527	annotated	73961555	73961718
ENSG00000144034.10	TPRKB	2	73956230	73964527	-	73964428	73964527	annotated	73961654	73961718
ENSG00000124356.11	STAMBP	2	74056085	74100786	+	74056085	74056637	annotated	74057971	74058186
ENSG00000204843.8	DCTN1	2	74588280	74619214	-	74600054	74600509	annotated	74598663	74598855
ENSG00000204843.8	DCTN1	2	74588280	74619214	-	74601449	74601862	annotated	74598663	74598855
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734168	74734544	annotated	74732678	74732765
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734168	74734544	annotated	74732863	74732897
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734168	74734544	annotated	74733307	74733379
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734702	74735707	annotated	74732678	74732765
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734702	74735707	annotated	74732863	74732897
ENSG00000115289.8	PCGF1	2	74732169	74735707	-	74734702	74735707	annotated	74733307	74733379
ENSG00000115486.7	GGCX	2	85771845	85788670	-	85781966	85782713	unannotated	85778934	85779104
ENSG00000132300.14	PTCD3	2	86333304	86369280	+	86354841	86355114	annotated	86357770	86358229
ENSG00000132305.16	IMMT	2	86371054	86422893	-	86400630	86400885	annotated	86398330	86398435
ENSG00000132305.16	IMMT	2	86371054	86422893	-	86400630	86400885	annotated	86398330	86398468
ENSG00000135956.4	TMEM127	2	96914253	96931732	-	96931606	96931732	annotated	96930875	96931227
ENSG00000135956.4	TMEM127	2	96914253	96931732	-	96931606	96931732	annotated	96930875	96931250
ENSG00000163126.10	ANKRD23	2	97490262	97523671	-	97509702	97509771	annotated	97505463	97505562
ENSG00000163126.10	ANKRD23	2	97490262	97523671	-	97509702	97509771	annotated	97506523	97506649
ENSG00000163126.10	ANKRD23	2	97490262	97523671	-	97509702	97509771	annotated	97508101	97508248
ENSG00000135945.5	REV1	2	100016937	100106497	-	100022371	100023390	annotated	100020157	100020278
ENSG00000144136.6	SLC20A1	2	113403433	113421404	+	113415939	113417339	annotated	113417963	113418803
ENSG00000136689.14	IL1RN	2	113864790	113891593	+	113885137	113885317	annotated	113888621	113888734
ENSG00000163161.8	ERCC3	2	128014865	128051752	-	128046912	128048165	annotated	128044278	128044593
ENSG00000163166.9	IWS1	2	128193782	128284462	-	128253573	128253724	unannotated	128249546	128249664
ENSG00000163166.9	IWS1	2	128193782	128284462	-	128283750	128284065	annotated	128281251	128281367
ENSG00000152082.9	MZT2B	2	130939309	130948302	+	130939309	130939403	annotated	130940199	130940348
ENSG00000152082.9	MZT2B	2	130939309	130948302	+	130939500	130940025	annotated	130940199	130940348
ENSG00000072135.8	PTPN18	2	131113579	131132982	+	131113579	131113773	annotated	131117180	131117219
