gene-id	gene-name	first-exon	skipped-exon	kb-distance	strand
ENSG00000143303.11	RRNAD1	chr1:156729516-156729562	chr1:156732984-156733047	3.468	+
ENSG00000143303.11	RRNAD1	chr1:156728442-156729215	chr1:156731990-156732115	3.548	+
ENSG00000143303.11	RRNAD1	chr1:156728442-156729215	chr1:156732984-156733047	4.542	+
ENSG00000160856.20	FCRL3	chr1:157700662-157700857	chr1:157697139-157697424	3.433	-
ENSG00000160856.20	FCRL3	chr1:157700662-157700857	chr1:157697139-157697329	3.528	-
ENSG00000158488.15	CD1E	chr1:158354180-158354265	chr1:158355299-158355569	1.119	+
ENSG00000158488.15	CD1E	chr1:158354180-158354265	chr1:158354376-158354673	0.196	+
ENSG00000132716.18	DCAF8	chr1:160262117-160262531	chr1:160261284-160261350	1.181	-
ENSG00000132716.18	DCAF8	chr1:160262117-160262531	chr1:160261284-160261358	1.173	-
ENSG00000132716.18	DCAF8	chr1:160262117-160262531	chr1:160261284-160261325	1.206	-
ENSG00000162735.18	PEX19	chr1:160284131-160284231	chr1:160282416-160282502	1.729	-
ENSG00000162735.18	PEX19	chr1:160284131-160284231	chr1:160283529-160283639	0.592	-
ENSG00000162735.18	PEX19	chr1:160286285-160286348	chr1:160282416-160282502	3.846	-
ENSG00000162735.18	PEX19	chr1:160286285-160286348	chr1:160283529-160283639	2.709	-
ENSG00000158773.14	USF1	chr1:161044912-161044941	chr1:161042115-161042217	2.724	-
ENSG00000158796.16	DEDD	chr1:161132551-161132688	chr1:161130814-161130843	1.845	-
ENSG00000158796.16	DEDD	chr1:161132551-161132688	chr1:161130814-161130847	1.841	-
ENSG00000158796.16	DEDD	chr1:161130954-161131182	chr1:161130814-161130843	0.339	-
ENSG00000158796.16	DEDD	chr1:161130954-161131182	chr1:161130814-161130847	0.335	-
ENSG00000158796.16	DEDD	chr1:161132391-161132476	chr1:161130814-161130843	1.633	-
ENSG00000158796.16	DEDD	chr1:161132391-161132476	chr1:161130814-161130847	1.629	-
ENSG00000143224.17	PPOX	chr1:161166410-161166672	chr1:161169905-161170024	3.495	+
ENSG00000143224.17	PPOX	chr1:161166410-161166672	chr1:161167099-161167234	0.689	+
ENSG00000143224.17	PPOX	chr1:161166410-161166672	chr1:161168431-161168576	2.021	+
ENSG00000158882.14	TOMM40L	chr1:161225939-161226136	chr1:161226887-161226955	0.948	+
ENSG00000158882.14	TOMM40L	chr1:161225939-161226136	chr1:161227635-161227737	1.696	+
ENSG00000158882.14	TOMM40L	chr1:161225939-161226136	chr1:161227257-161227350	1.318	+
ENSG00000143257.11	NR1I3	chr1:161238041-161238302	chr1:161236458-161236598	1.704	-
ENSG00000143257.11	NR1I3	chr1:161238041-161238302	chr1:161236529-161236598	1.704	-
ENSG00000143257.11	NR1I3	chr1:161238041-161238302	chr1:161233168-161233338	4.964	-
ENSG00000143252.14	SDHC	chr1:161323614-161323670	chr1:161328395-161328497	4.781	+
ENSG00000143226.13	FCGR2A	chr1:161513377-161513527	chr1:161513894-161513932	0.517	+
ENSG00000162747.9	FCGR3B	chr1:161630774-161631047	chr1:161626144-161626402	4.645	-
ENSG00000132185.16	FCRLA	chr1:161706972-161707343	chr1:161711207-161711474	4.235	+
ENSG00000132185.16	FCRLA	chr1:161706972-161707343	chr1:161711207-161712218	4.235	+
ENSG00000132185.16	FCRLA	chr1:161706972-161707343	chr1:161710759-161710912	3.787	+
ENSG00000132185.16	FCRLA	chr1:161706972-161707343	chr1:161711933-161712218	4.961	+
ENSG00000081721.11	DUSP12	chr1:161749758-161750145	chr1:161751865-161751984	2.107	+
ENSG00000117152.13	RGS4	chr1:163068775-163069014	chr1:163073455-163073622	4.68	+
ENSG00000143190.21	POU2F1	chr1:167371917-167372036	chr1:167374107-167374296	2.19	+
ENSG00000197965.11	MPZL1	chr1:167774556-167774847	chr1:167776063-167776166	1.507	+
ENSG00000007908.15	SELE	chr1:169733971-169734123	chr1:169730431-169730617	3.506	-
ENSG00000094963.13	FMO2	chr1:171185208-171185359	chr1:171185707-171185845	0.499	+
ENSG00000116161.17	CACYBP	chr1:174999163-174999689	chr1:175000088-175000195	0.925	+
ENSG00000116147.16	TNR	chr1:175406216-175406777	chr1:175403139-175403616	3.161	-
ENSG00000116194.12	ANGPTL1	chr1:178870741-178871052	chr1:178869113-178869223	1.829	-
ENSG00000186283.13	TOR3A	chr1:179081377-179082387	chr1:179085627-179085893	4.25	+
ENSG00000162779.21	AXDND1	chr1:179365720-179366126	chr1:179366403-179366606	0.683	+
ENSG00000162779.21	AXDND1	chr1:179365720-179366126	chr1:179368799-179368972	3.079	+
ENSG00000135837.15	CEP350	chr1:179986169-179986254	chr1:179990506-179990621	4.337	+
ENSG00000135837.15	CEP350	chr1:180041138-180041248	chr1:180043055-180043192	1.917	+
ENSG00000135824.12	RGS8	chr1:182672037-182672251	chr1:182669623-182669752	2.499	-
ENSG00000134371.10	CDC73	chr1:193232993-193233154	chr1:193236255-193236356	3.262	+
ENSG00000143851.15	PTPN7	chr1:202160545-202161588	chr1:202158117-202158248	3.34	-
ENSG00000143851.15	PTPN7	chr1:202160545-202161588	chr1:202158117-202158301	3.287	-
ENSG00000143851.15	PTPN7	chr1:202160545-202161588	chr1:202159280-202159454	2.134	-
ENSG00000143851.15	PTPN7	chr1:202160545-202161588	chr1:202158117-202158320	3.268	-
ENSG00000159348.12	CYB5R1	chr1:202967191-202967280	chr1:202966527-202966600	0.68	-
ENSG00000133063.15	CHIT1	chr1:203229612-203229671	chr1:203225047-203225104	4.567	-
ENSG00000143845.14	ETNK2	chr1:204147460-204147575	chr1:204146641-204146764	0.811	-
ENSG00000162873.14	KLHDC8A	chr1:205344134-205344458	chr1:205343228-205343793	0.665	-
ENSG00000143486.15	EIF2D	chr1:206612287-206612463	chr1:206609375-206609459	3.004	-
ENSG00000117335.19	CD46	chr1:207752057-207752309	chr1:207757013-207757202	4.956	+
ENSG00000143494.15	VASH2	chr1:212950520-212950740	chr1:212951338-212951818	0.818	+
ENSG00000174606.13	ANGEL2	chr1:213015609-213015826	chr1:213013092-213013418	2.408	-
ENSG00000136643.11	RPS6KC1	chr1:213072870-213072986	chr1:213077695-213077816	4.825	+
ENSG00000162813.17	BPNT1	chr1:220073967-220074071	chr1:220072849-220072957	1.114	-
ENSG00000143748.17	NVL	chr1:224236506-224236647	chr1:224233200-224233289	3.358	-
ENSG00000143748.17	NVL	chr1:224330071-224330387	chr1:224326390-224326464	3.923	-
ENSG00000143811.18	PYCR2	chr1:225923911-225924000	chr1:225921857-225922079	1.921	-
ENSG00000143801.16	PSEN2	chr1:226870563-226870649	chr1:226871261-226871404	0.698	+
ENSG00000143801.16	PSEN2	chr1:226870184-226870505	chr1:226871261-226871404	1.077	+
ENSG00000143740.14	SNAP47	chr1:227728539-227728786	chr1:227731584-227731747	3.045	+
ENSG00000143774.16	GUK1	chr1:228144328-228144752	chr1:228148370-228148456	4.042	+
ENSG00000143774.16	GUK1	chr1:228144328-228144752	chr1:228148370-228148539	4.042	+
ENSG00000143774.16	GUK1	chr1:228144328-228144752	chr1:228147405-228147544	3.077	+
ENSG00000143774.16	GUK1	chr1:228144328-228144752	chr1:228147409-228147544	3.081	+
ENSG00000135778.11	NTPCR	chr1:232950842-232951132	chr1:232955556-232955719	4.714	+
ENSG00000135778.11	NTPCR	chr1:232950605-232950744	chr1:232955556-232955719	4.951	+
ENSG00000059588.9	TARBP1	chr1:234400853-234400948	chr1:234398381-234398553	2.395	-
ENSG00000188739.14	RBM34	chr1:235161174-235161457	chr1:235160510-235160647	0.81	-
ENSG00000116977.18	LGALS8	chr1:236518000-236518284	chr1:236518423-236518500	0.423	+
ENSG00000174371.16	EXO1	chr1:241847967-241848353	chr1:241852291-241852411	4.324	+
ENSG00000174371.16	EXO1	chr1:241850409-241850586	chr1:241852291-241852411	1.882	+
ENSG00000174371.16	EXO1	chr1:241850409-241850586	chr1:241853357-241853481	2.948	+
ENSG00000153187.18	HNRNPU	chr1:244863617-244864560	chr1:244862618-244862730	1.83	-
ENSG00000153187.18	HNRNPU	chr1:244863617-244864560	chr1:244862460-244862534	2.026	-
ENSG00000171163.15	ZNF692	chr1:248858918-248859144	chr1:248857827-248857859	1.285	-
ENSG00000171163.15	ZNF692	chr1:248858918-248859144	chr1:248856372-248856422	2.722	-
ENSG00000171163.15	ZNF692	chr1:248858918-248859144	chr1:248856287-248856422	2.722	-
ENSG00000171163.15	ZNF692	chr1:248858918-248859144	chr1:248857827-248858017	1.127	-
ENSG00000171163.15	ZNF692	chr1:248858918-248859144	chr1:248855557-248855635	3.509	-
ENSG00000035115.21	SH3YL1	chr2:262201-262786	chr2:260084-260702	2.084	-
ENSG00000035115.21	SH3YL1	chr2:264084-264392	chr2:260084-260702	3.69	-
ENSG00000035115.21	SH3YL1	chr2:264782-264866	chr2:260084-260702	4.164	-
ENSG00000115705.20	TPO	chr2:1503777-1503825	chr2:1503947-1504079	0.17	+
ENSG00000119185.12	ITGB1BP1	chr2:9419990-9420294	chr2:9418625-9418732	1.562	-
ENSG00000119185.12	ITGB1BP1	chr2:9423278-9423340	chr2:9418625-9418732	4.608	-
ENSG00000119185.12	ITGB1BP1	chr2:9422479-9423250	chr2:9418625-9418732	4.518	-
ENSG00000134330.18	IAH1	chr2:9474858-9475217	chr2:9475986-9476039	1.128	+
ENSG00000134330.18	IAH1	chr2:9473658-9473899	chr2:9475986-9476039	2.328	+
ENSG00000162976.12	PQLC3	chr2:11171925-11172046	chr2:11174967-11175009	3.042	+
ENSG00000138101.18	DTNB	chr2:25598803-25599043	chr2:25596085-25596240	2.803	-
ENSG00000119777.18	TMEM214	chr2:27035135-27035481	chr2:27035593-27035728	0.458	+
ENSG00000119777.18	TMEM214	chr2:27035135-27035481	chr2:27039740-27039837	4.605	+
ENSG00000119777.18	TMEM214	chr2:27032910-27033166	chr2:27035593-27035728	2.683	+
ENSG00000138073.13	PREB	chr2:27133117-27134675	chr2:27131671-27131831	2.844	-
ENSG00000138073.13	PREB	chr2:27133117-27134675	chr2:27132229-27132403	2.272	-
ENSG00000138073.13	PREB	chr2:27133117-27134675	chr2:27131673-27131831	2.844	-
ENSG00000138074.14	SLC5A6	chr2:27212629-27212777	chr2:27212019-27212146	0.631	-
ENSG00000157992.12	KRTCAP3	chr2:27442366-27442440	chr2:27442578-27442763	0.212	+
ENSG00000115226.9	FNDC4	chr2:27494878-27495245	chr2:27492665-27492790	2.455	-
ENSG00000084734.8	GCKR	chr2:27496842-27496964	chr2:27499141-27499208	2.299	+
ENSG00000158019.20	BRE	chr2:27890729-27890842	chr2:27894532-27894684	3.803	+
ENSG00000115295.19	CLIP4	chr2:29130614-29130887	chr2:29132151-29132245	1.537	+
ENSG00000115295.19	CLIP4	chr2:29118195-29118361	chr2:29121373-29121521	3.178	+
ENSG00000119801.12	YPEL5	chr2:30147516-30148091	chr2:30148244-30148541	0.728	+
ENSG00000119801.12	YPEL5	chr2:30146941-30147062	chr2:30148244-30148541	1.303	+
ENSG00000162959.13	MEMO1	chr2:32010942-32011230	chr2:32010186-32010264	0.966	-
ENSG00000115760.13	BIRC6	chr2:32433644-32433804	chr2:32435495-32435585	1.851	+
ENSG00000119812.18	FAM98A	chr2:33588335-33589848	chr2:33586561-33586678	3.17	-
ENSG00000171055.14	FEZ2	chr2:36560785-36560865	chr2:36558437-36558513	2.352	-
ENSG00000171055.14	FEZ2	chr2:36561338-36561498	chr2:36558437-36558513	2.985	-
ENSG00000003509.15	NDUFAF7	chr2:37231767-37231989	chr2:37232105-37232266	0.338	+
ENSG00000003509.15	NDUFAF7	chr2:37231767-37231989	chr2:37236095-37236176	4.328	+
ENSG00000115875.18	SRSF7	chr2:38746694-38747044	chr2:38746143-38746179	0.865	-
ENSG00000115875.18	SRSF7	chr2:38750824-38751138	chr2:38746143-38746179	4.959	-
ENSG00000119729.11	RHOQ	chr2:46541806-46541960	chr2:46543753-46543812	1.947	+
ENSG00000242441.7	GTF2A1L	chr2:48617798-48617895	chr2:48620850-48620952	3.052	+
ENSG00000115380.19	EFEMP1	chr2:55923711-55924139	chr2:55922898-55922939	1.2	-
ENSG00000162929.13	KIAA1841	chr2:61070326-61070500	chr2:61073457-61073551	3.131	+
ENSG00000162929.13	KIAA1841	chr2:61071606-61071792	chr2:61073457-61073551	1.851	+
ENSG00000115504.14	EHBP1	chr2:62705742-62706052	chr2:62706896-62707295	1.154	+
ENSG00000115504.14	EHBP1	chr2:62705652-62705736	chr2:62706896-62707295	1.244	+
ENSG00000115504.14	EHBP1	chr2:62706313-62706754	chr2:62706896-62707295	0.583	+
ENSG00000143995.19	MEIS1	chr2:66436917-66436943	chr2:66439842-66439984	2.925	+
ENSG00000143995.19	MEIS1	chr2:66439321-66439671	chr2:66439842-66439984	0.521	+
ENSG00000143977.13	SNRPG	chr2:70292675-70293448	chr2:70289349-70289372	4.076	-
ENSG00000075340.22	ADD2	chr2:70717682-70717778	chr2:70713065-70713184	4.594	-
ENSG00000144031.11	ANKRD53	chr2:70978380-70978815	chr2:70981935-70982100	3.555	+
ENSG00000144043.11	TEX261	chr2:70994641-70994945	chr2:70991829-70991983	2.962	-
ENSG00000124357.12	NAGK	chr2:71068195-71071827	chr2:71072640-71072751	4.445	+
ENSG00000003137.8	CYP26B1	chr2:72147631-72148038	chr2:72143988-72144213	3.825	-
ENSG00000144034.14	TPRKB	chr2:73737302-73737400	chr2:73734527-73734591	2.809	-
ENSG00000144034.14	TPRKB	chr2:73737302-73737400	chr2:73734527-73734588	2.812	-
ENSG00000144034.14	TPRKB	chr2:73737302-73737400	chr2:73734428-73734591	2.809	-
ENSG00000065911.11	MTHFD2	chr2:74206394-74206606	chr2:74207703-74207826	1.309	+
ENSG00000188687.17	SLC4A5	chr2:74227810-74227878	chr2:74224839-74225011	2.867	-
ENSG00000188687.17	SLC4A5	chr2:74227810-74227878	chr2:74224839-74224995	2.883	-
ENSG00000188687.17	SLC4A5	chr2:74227810-74227878	chr2:74222867-74222952	4.926	-
ENSG00000204843.12	DCTN1	chr2:74380005-74380355	chr2:74376741-74376762	3.593	-
ENSG00000005448.16	WDR54	chr2:74421678-74423111	chr2:74424874-74424975	3.196	+
ENSG00000005448.16	WDR54	chr2:74421678-74423111	chr2:74423477-74423531	1.799	+
ENSG00000115275.11	MOGS	chr2:74464896-74465410	chr2:74464495-74464722	0.688	-
ENSG00000144045.13	DQX1	chr2:74526136-74526336	chr2:74525492-74525748	0.588	-
ENSG00000135622.12	SEMA4F	chr2:74654228-74654521	chr2:74656533-74656685	2.305	+
ENSG00000143954.12	REG3G	chr2:79025686-79025914	chr2:79027033-79027171	1.347	+
ENSG00000115459.17	ELMOD3	chr2:85362186-85362260	chr2:85363096-85363166	0.91	+
ENSG00000152292.16	SH2D6	chr2:85430364-85430434	chr2:85431898-85431959	1.534	+
ENSG00000152292.16	SH2D6	chr2:85429576-85430040	chr2:85431898-85431959	2.322	+
ENSG00000168890.13	TMEM150A	chr2:85603003-85603196	chr2:85600344-85600412	2.784	-
ENSG00000168890.13	TMEM150A	chr2:85601558-85601765	chr2:85600344-85600412	1.353	-
ENSG00000132300.18	PTCD3	chr2:86121465-86121594	chr2:86125794-86125880	4.329	+
ENSG00000115561.15	CHMP3	chr2:86542788-86542847	chr2:86542251-86542312	0.535	-
ENSG00000114988.11	LMAN2L	chr2:96739854-96740064	chr2:96737948-96738067	1.997	-
ENSG00000228486.10	LINC01125	chr2:97688895-97688993	chr2:97690255-97690327	1.36	+
ENSG00000135951.14	TSGA10	chr2:99118551-99118801	chr2:99117543-99117759	1.042	-
ENSG00000144182.16	LIPT1	chr2:99155074-99155544	chr2:99156300-99156426	1.226	+
ENSG00000115607.9	IL18RAP	chr2:102419445-102419797	chr2:102423810-102424135	4.365	+
ENSG00000135968.20	GCC2	chr2:108449633-108450019	chr2:108451027-108451112	1.394	+
ENSG00000135968.20	GCC2	chr2:108448561-108449289	chr2:108451027-108451112	2.466	+
ENSG00000169679.14	BUB1	chr2:110674927-110675297	chr2:110674305-110674365	0.932	-
ENSG00000169679.14	BUB1	chr2:110677970-110678114	chr2:110674305-110674365	3.749	-
ENSG00000153094.22	BCL2L11	chr2:111119378-111119569	chr2:111124049-111124139	4.671	+
ENSG00000125630.15	POLR1B	chr2:112542675-112542784	chr2:112547011-112547179	4.336	+
ENSG00000125630.15	POLR1B	chr2:112542675-112542784	chr2:112547082-112547179	4.407	+
ENSG00000169607.12	CKAP2L	chr2:112764562-112764677	chr2:112760712-112760764	3.913	-
ENSG00000125618.16	PAX8	chr2:113236601-113237508	chr2:113235393-113235503	2.005	-
ENSG00000125618.16	PAX8	chr2:113236601-113237508	chr2:113235393-113235582	1.926	-
ENSG00000125629.14	INSIG2	chr2:118102538-118102710	chr2:118107089-118107189	4.551	+
ENSG00000211460.11	TSN	chr2:121756171-121756691	chr2:121758709-121758806	2.538	+
ENSG00000211460.11	TSN	chr2:121756171-121756691	chr2:121757239-121757333	1.068	+
ENSG00000211460.11	TSN	chr2:121756171-121756691	chr2:121757239-121757434	1.068	+
ENSG00000072163.19	LIMS2	chr2:127646373-127646678	chr2:127642048-127642199	4.479	-
ENSG00000072163.19	LIMS2	chr2:127644069-127644110	chr2:127642048-127642199	1.911	-
ENSG00000152076.18	CCDC74B	chr2:130144621-130145134	chr2:130140178-130140371	4.763	-
ENSG00000136718.9	IMP4	chr2:130343270-130343347	chr2:130345778-130345933	2.508	+
ENSG00000183292.12	TISP43	chr2:130570829-130570980	chr2:130574276-130574551	3.447	+
ENSG00000136002.18	ARHGEF4	chr2:131035485-131035641	chr2:131040260-131040440	4.775	+
ENSG00000176601.12	MAP3K19	chr2:135023209-135023376	chr2:135021714-135021830	1.546	-
ENSG00000176601.12	MAP3K19	chr2:135023457-135023649	chr2:135021714-135021830	1.819	-
ENSG00000048991.16	R3HDM1	chr2:135621494-135621608	chr2:135622653-135622732	1.159	+
ENSG00000169554.18	ZEB2	chr2:144524387-144524583	chr2:144519938-144520208	4.375	-
ENSG00000169554.18	ZEB2	chr2:144520556-144521057	chr2:144519938-144520208	0.849	-
ENSG00000204406.12	MBD5	chr2:148485116-148485950	chr2:148489385-148490787	4.269	+
ENSG00000204406.12	MBD5	chr2:148485116-148485950	chr2:148489385-148489500	4.269	+
ENSG00000204406.12	MBD5	chr2:148485116-148485950	chr2:148489385-148490594	4.269	+
ENSG00000204406.12	MBD5	chr2:148021011-148021046	chr2:148021647-148021684	0.636	+
ENSG00000123636.17	BAZ2B	chr2:159432757-159435553	chr2:159430862-159431156	4.397	-
ENSG00000115221.10	ITGB6	chr2:160200003-160200313	chr2:160196215-160196420	3.893	-
ENSG00000115221.10	ITGB6	chr2:160200003-160200313	chr2:160199178-160199258	1.055	-
ENSG00000073737.16	DHRS9	chr2:169067035-169067267	chr2:169069452-169069717	2.417	+
ENSG00000138399.17	FASTKD1	chr2:169571004-169571239	chr2:169569183-169569252	1.987	-
ENSG00000144362.11	PHOSPHO2	chr2:169694454-169694741	chr2:169697360-169697531	2.906	+
ENSG00000213160.9	KLHL23	chr2:169733846-169734087	chr2:169735012-169736227	1.166	+
ENSG00000138385.15	SSB	chr2:169799279-169799516	chr2:169800951-169801026	1.672	+
ENSG00000138382.14	METTL5	chr2:169824182-169824931	chr2:169821091-169821273	3.658	-
ENSG00000138382.14	METTL5	chr2:169824182-169824931	chr2:169821942-169822057	2.874	-
ENSG00000115827.13	DCAF17	chr2:171434217-171434997	chr2:171435082-171435186	0.865	+
ENSG00000172878.13	METAP1D	chr2:172061498-172061994	chr2:172065603-172065752	4.105	+
ENSG00000091409.14	ITGA6	chr2:172468998-172469380	chr2:172470973-172471105	1.975	+
ENSG00000091436.16	MAP3K20	chr2:173090619-173090830	chr2:173090997-173091190	0.378	+
ENSG00000144354.13	CDCA7	chr2:173354820-173354984	chr2:173358711-173358837	3.891	+
ENSG00000172845.14	SP3	chr2:173965165-173965702	chr2:173963760-173963883	1.819	-
ENSG00000144320.13	LNPK	chr2:175939552-175939754	chr2:175938312-175938383	1.371	-
ENSG00000180228.12	PRKRA	chr2:178445426-178445883	chr2:178444421-178444500	1.383	-
ENSG00000138434.16	SSFA2	chr2:181891833-181892277	chr2:181896029-181896079	4.196	+
ENSG00000077232.17	DNAJC10	chr2:182729835-182729941	chr2:182732498-182732542	2.663	+
ENSG00000168542.14	COL3A1	chr2:188991669-188991722	chr2:188993360-188993459	1.691	+
ENSG00000064933.17	PMS1	chr2:189791700-189791941	chr2:189795768-189795951	4.068	+
ENSG00000115415.18	STAT1	chr2:191014018-191014250	chr2:191013524-191013678	0.572	-
ENSG00000197121.14	PGAP1	chr2:196845882-196846017	chr2:196842720-196842825	3.192	-
ENSG00000013441.15	CLK1	chr2:200864101-200864561	chr2:200860124-200860215	4.346	-
ENSG00000240344.8	PPIL3	chr2:200888294-200888579	chr2:200887612-200887685	0.894	-
ENSG00000003400.14	CASP10	chr2:201182881-201183308	chr2:201187705-201187799	4.824	+
ENSG00000155749.12	ALS2CR12	chr2:201289696-201289859	chr2:201289430-201289566	0.293	-
ENSG00000155749.12	ALS2CR12	chr2:201289696-201289859	chr2:201289456-201289566	0.293	-
ENSG00000155755.18	TMEM237	chr2:201643359-201643570	chr2:201640260-201640265	3.305	-
ENSG00000155755.18	TMEM237	chr2:201630955-201631375	chr2:201627320-201627414	3.961	-
ENSG00000155755.18	TMEM237	chr2:201642609-201642944	chr2:201640260-201640265	2.679	-
ENSG00000116030.16	SUMO1	chr2:202221797-202222006	chr2:202220031-202220106	1.9	-
ENSG00000135926.14	TMBIM1	chr2:218285763-218286008	chr2:218281939-218282181	3.827	-
ENSG00000135926.14	TMBIM1	chr2:218289966-218290089	chr2:218285762-218285938	4.151	-
ENSG00000135926.14	TMBIM1	chr2:218287207-218287303	chr2:218285762-218285938	1.365	-
ENSG00000018280.16	SLC11A1	chr2:218382029-218382375	chr2:218382959-218383102	0.93	+
ENSG00000018280.16	SLC11A1	chr2:218382029-218382375	chr2:218384318-218384365	2.289	+
ENSG00000018280.16	SLC11A1	chr2:218382029-218382375	chr2:218384242-218384365	2.213	+
ENSG00000115568.15	ZNF142	chr2:218658980-218659655	chr2:218658700-218658876	0.779	-
ENSG00000115568.15	ZNF142	chr2:218658980-218659655	chr2:218658700-218658801	0.854	-
ENSG00000074582.12	BCS1L	chr2:218659656-218660598	chr2:218660938-218661307	1.282	+
ENSG00000074582.12	BCS1L	chr2:218659656-218660598	chr2:218662514-218662679	2.858	+
ENSG00000074582.12	BCS1L	chr2:218659656-218660598	chr2:218662509-218662679	2.853	+
ENSG00000074582.12	BCS1L	chr2:218658764-218659173	chr2:218660938-218661307	2.174	+
ENSG00000074582.12	BCS1L	chr2:218658764-218659173	chr2:218662514-218662679	3.75	+
ENSG00000074582.12	BCS1L	chr2:218658764-218659173	chr2:218660306-218660421	1.542	+
ENSG00000074582.12	BCS1L	chr2:218658764-218659173	chr2:218662509-218662679	3.745	+
ENSG00000135912.10	TTLL4	chr2:218745109-218745233	chr2:218747029-218747194	1.92	+
ENSG00000135912.10	TTLL4	chr2:218745109-218745233	chr2:218748104-218748227	2.995	+
ENSG00000135912.10	TTLL4	chr2:218745109-218745233	chr2:218747289-218747372	2.18	+
ENSG00000135912.10	TTLL4	chr2:218745109-218745233	chr2:218747596-218747725	2.487	+
ENSG00000135912.10	TTLL4	chr2:218745109-218745233	chr2:218747002-218747194	1.893	+
ENSG00000181378.13	CFAP65	chr2:219041423-219041527	chr2:219038895-219038944	2.583	-
ENSG00000115657.12	ABCB6	chr2:219218125-219218990	chr2:219216651-219216832	2.158	-
